country,in_degree,out_degree,betweenness,closeness,degree_centrality,eigenvector,eccentricity,year
Kuwait,1407634.815,40808.731,0.0041269841269841265,0.6118435754189944,0.5466666666666666,0.0076827881850076,2,2021
Namibia,222500.65399999998,2928.956,0.1019047619047619,0.6084444444444445,0.6622222222222223,0.00040014199169364107,2,2021
Nigeria,1504557.7100000002,3269.743,0.10247685185185186,0.6084444444444445,0.68,0.0048996994364636105,3,2021
Sao Tome and Principe,5252.763999999999,261.73,0.0,0.5129742388758782,0.13777777777777778,2.8437351981095467e-05,3,2021
Thailand,3464472.167,727688.2050000001,0.09769179894179893,0.6205099150141643,1.1288888888888888,0.019250511148463486,2,2021
Venezuela,328658.77699999994,4970.131,0.0033432539682539683,0.5573536895674301,0.3688888888888889,0.0006600782769955919,2,2021
Barbados,47656.383,22654.033,0.007331349206349206,0.5734031413612566,0.5022222222222222,0.000254891913222373,3,2021
Br. Virgin Isds,4187.646,120.83999999999999,0.009384920634920635,0.5117757009345795,0.1511111111111111,1.5251235594200627e-05,2,2021
Dominica,5444.141,2651.045,0.03286706349206349,0.5190521327014218,0.31555555555555553,1.9402176919942334e-05,3,2021
Gabon,107135.444,518.553,0.010248015873015872,0.600109589041096,0.5244444444444445,0.0003423918555257551,2,2021
Grenada,9478.929,60.515,0.0,0.5355501222493887,0.24444444444444444,5.0119879205664774e-05,2,2021
Rep. of Moldova,343403.832,83700.184,0.0,0.5794708994708995,0.5822222222222222,0.0011607252290907878,3,2021
Montserrat,559.1999999999999,343.792,0.01318452380952381,0.4978181818181818,0.1111111111111111,3.284032268097693e-06,3,2021
Saint Lucia,10470.478000000001,673.749,3.968253968253968e-05,0.5082134570765661,0.16,5.6204728731345286e-05,3,2021
Saint Vincent and the Grenadines,10081.509,65.656,0.014146825396825397,0.5825531914893618,0.37333333333333335,5.121262865296412e-05,3,2021
Azerbaijan,606694.848,5713.914,0.00012896825396825395,0.592,0.4533333333333333,0.0016863661132525797,3,2021
Myanmar,734963.91,616.88,0.08893849206349207,0.5749081364829396,0.4222222222222222,0.0017574807864028633,2,2021
"China, Hong Kong SAR",3042220.593,1144703.854,0.032268518518518516,0.6187570621468926,1.191111111111111,0.016102121107686374,2,2021
Kazakhstan,1765856.883,72209.596,0.05350198412698413,0.592,0.52,0.007148599629667829,2,2021
Kyrgyzstan,229142.811,8314.029,0.04593584656084656,0.5674611398963731,0.37333333333333335,0.0006036194022674738,3,2021
Russian Federation,13552775.936,2301053.939,0.007876984126984126,0.6135574229691877,1.0577777777777777,0.07531832706710657,2,2021
Tajikistan,108368.699,374.23,7.936507936507937e-05,0.5764210526315791,0.3333333333333333,0.00038320165241682185,3,2021
Ukraine,3100274.289,310989.152,0.005039682539682539,0.6067590027700831,0.9688888888888889,0.013229476844365854,2,2021
Uzbekistan,1478015.207,24704.837,0.01828373015873016,0.5794708994708995,0.48,0.004199748959686177,2,2021
Australia,10761767.61,2406373.1259999997,0.0027380952380952383,0.6423460410557185,1.231111111111111,0.067113612863843,2,2021
Bahamas,78655.651,292.309,0.00125,0.5659948320413437,0.31555555555555553,0.000496500750910795,2,2021
Bahrain,492402.947,14311.838999999998,0.028865740740740744,0.592,0.5111111111111111,0.0023005577185015082,2,2021
Armenia,201818.54,21940.709,0.009365079365079364,0.592,0.52,0.0007484025376034414,3,2021
Bermuda,35194.486000000004,541.9259999999999,0.0005158730158730158,0.5329440389294404,0.2311111111111111,0.0002492164931568619,3,2021
Bolivia (Plurinational State of),280135.013,1656.882,0.0003373015873015873,0.5719060052219321,0.4088888888888889,0.0008108398443318737,2,2021
Botswana,154277.88999999998,12739.975999999999,0.04466269841269841,0.5734031413612566,0.4622222222222222,0.00031372675960682076,2,2021
Belize,19260.898,1492.91,0.0044444444444444444,0.5462344139650873,0.3377777777777778,0.00010073183768331176,3,2021
Cambodia,519648.89599999995,15701.028,0.0,0.5559390862944162,0.4488888888888889,0.0019375228316349108,2,2021
Cayman Isds,34754.67,79.461,0.013293650793650793,0.5602046035805627,0.3333333333333333,0.000237469743652252,2,2021
Costa Rica,804755.007,248208.257,0.00876984126984127,0.5936043360433605,0.72,0.0038325222355735065,2,2021
Ecuador,1369748.4070000001,42134.644,0.0,0.5872386058981233,0.5777777777777777,0.006082920360808954,2,2021
Ethiopia,800971.629,3203.888,0.09879298941798942,0.6017582417582418,0.5822222222222222,0.003718963026060628,2,2021
Estonia,633199.575,147860.252,0.004166666666666667,0.5810079575596817,0.6444444444444445,0.002393989185950216,2,2021
French Polynesia,162776.91700000002,212.889,0.01554563492063492,0.5825531914893618,0.35555555555555557,0.0007608296044310866,2,2021
Guyana,61102.481,4129.421,0.005,0.5517380352644836,0.35555555555555557,0.00018135533805615234,2,2021
Honduras,635260.461,15620.188,0.005773809523809524,0.592,0.48,0.00246354871196554,2,2021
Iraq,1587912.375,661.28,0.013253968253968254,0.585668449197861,0.41333333333333333,0.006199999636866987,2,2021
Jamaica,173576.33500000002,4233.032,0.020496031746031745,0.5749081364829396,0.4577777777777778,0.0007981688855550662,2,2021
Lebanon,848737.809,41198.185000000005,0.016884920634920635,0.5968392370572208,0.6222222222222222,0.004232266424696561,2,2021
Lithuania,1600523.4870000002,819442.645,0.04113095238095238,0.5764210526315791,0.8,0.00595795304547298,2,2021
"China, Macao SAR",381717.2199999999,11448.7,0.0,0.5602046035805627,0.3422222222222222,0.0014639495094931668,2,2021
Malaysia,2723760.115,441786.362,0.004226190476190476,0.5968392370572208,1.008888888888889,0.01524909354950995,2,2021
"Other Asia, nes",4735438.973999999,1059755.277,0.013115079365079364,0.5904043126684636,0.9155555555555556,0.031237465920042548,2,2021
Mongolia,287447.381,326.637,0.044328703703703703,0.5810079575596817,0.37333333333333335,0.0011808521335459838,2,2021
Nicaragua,508250.213,29325.956,0.007589285714285714,0.5764210526315791,0.4444444444444444,0.001230672231117781,2,2021
Norway,2862490.889,1245801.292,0.005317460317460317,0.6067590027700831,0.9644444444444444,0.015636131693985,2,2021
Paraguay,393356.494,82385.711,0.0,0.5659948320413437,0.5244444444444445,0.001919071835116842,2,2021
Peru,1129006.867,81857.48,0.014742063492063492,0.6017582417582418,0.7288888888888889,0.005806624722535386,2,2021
Philippines,3641621.643,60784.493,0.014761904761904763,0.5968392370572208,0.8133333333333334,0.021652204729035413,2,2021
Zimbabwe,425339.657,3068.333,0.00605489417989418,0.5659948320413437,0.39555555555555555,0.0006607543577285532,2,2021
Togo,126721.21900000001,6095.315,0.0,0.5602046035805627,0.35555555555555557,0.0005980187542637725,3,2021
United Rep. of Tanzania,477074.992,2778.845,0.0792361111111111,0.6017582417582418,0.5733333333333334,0.0011318920650964241,2,2021
Bangladesh,1605795.6199999999,178564.406,0.0,0.5503517587939698,0.8,0.010478503386340756,2,2021
Bhutan,18430.315000000002,10.129999999999999,0.008432539682539682,0.5105827505827506,0.12444444444444444,2.9060867882790837e-05,3,2021
Solomon Isds,4610.892,0.507,1.984126984126984e-05,0.505866050808314,0.11555555555555555,2.1808021616391123e-05,2,2021
Brunei Darussalam,173758.66,939.976,0.015119047619047619,0.5734031413612566,0.37777777777777777,0.00026327530044541496,2,2021
Burundi,73065.368,1.3880000000000001,0.03656746031746032,0.5659948320413437,0.32,0.0001915145193677783,3,2021
Christmas Isds,544.016,0.0,0.0,0.42178965224766757,0.008888888888888889,9.416259688923517e-07,3,2021
Cocos Isds,23.313,1480.73,0.0,0.4196168582375479,0.03111111111111111,5.132441062199173e-08,3,2021
Dem. Rep. of the Congo,339476.231,1733.017,0.0021329365079365077,0.5674611398963731,0.4444444444444444,0.0008429168171161804,3,2021
Cook Isds,1617.12,88.593,0.0,0.44610997963340127,0.05333333333333333,5.603092792829896e-07,3,2021
Eritrea,9266.328000000001,415.42600000000004,0.0001388888888888889,0.5117757009345795,0.14222222222222222,2.310406865259756e-05,3,2021
State of Palestine,318744.236,27844.071,0.00943452380952381,0.5531313131313131,0.3511111111111111,0.0010702104782568922,2,2021
Kiribati,1854.979,81.576,0.028293650793650794,0.4978181818181818,0.1111111111111111,5.894458834634009e-06,3,2021
Iran,1944751.4400000002,138454.762,0.0,0.5659948320413437,0.6711111111111111,0.007965846449148108,2,2021
Lesotho,41943.822,575.511,0.07940806878306877,0.530363196125908,0.24444444444444444,0.00011078037516471858,3,2021
Liberia,63175.343,109.582,0.09844246031746032,0.5559390862944162,0.26666666666666666,0.00029216202221777666,2,2021
Libya,509941.588,22.041,0.0,0.5545316455696203,0.28444444444444444,0.0021006774201104256,3,2021
Malawi,250691.207,121.494,0.002341269841269841,0.5587755102040817,0.36444444444444446,0.0007411419151838924,3,2021
Maldives,58443.235,2.162,0.0015476190476190477,0.5421782178217822,0.23555555555555555,0.00014355403373978343,2,2021
Mali,282628.046,5002.364,0.1241468253968254,0.5616410256410256,0.4222222222222222,0.0009884672002596993,3,2021
Montenegro,204373.66299999997,52738.55699999999,0.011170634920634921,0.5545316455696203,0.36,0.0008257575793213661,2,2021
Nauru,427.604,37.926,0.0,0.4611368421052632,0.05333333333333333,4.2216805581373726e-07,3,2021
New Caledonia,114984.87999999999,150.072,0.004404761904761904,0.507037037037037,0.12,0.0004879700613651043,2,2021
Vanuatu,7596.437,146.525,0.031785714285714285,0.5082134570765661,0.15555555555555556,1.164349292967658e-05,2,2021
Niue,197.026,43.232,0.0,0.4033885819521179,0.022222222222222223,3.7492591059421686e-08,3,2021
Norfolk Isds,281.801,0.0,0.0,0.4047944647944648,0.013333333333333332,4.469845351422847e-07,3,2021
FS Micronesia,757.228,0.0,0.0,0.4773602111831054,0.04888888888888889,1.732169537253054e-06,3,2021
Marshall Isds,1813.717,25.0,0.0,0.47308855291576674,0.06222222222222222,4.355194289651371e-06,3,2021
Palau,1016.617,1.154,0.004365079365079365,0.47929978118161926,0.04888888888888889,2.5387728606905783e-06,3,2021
Timor-Leste,7075.0199999999995,16.865,0.008333333333333333,0.5355501222493887,0.19555555555555557,2.7807114058714174e-05,2,2021
Seychelles,14045.270999999999,747.3719999999998,1.984126984126984e-05,0.5489724310776942,0.27111111111111114,3.6588091247732185e-05,3,2021
Suriname,22538.729,151.965,0.004613095238095238,0.5265384615384615,0.19111111111111112,0.00012770001217899914,3,2021
Eswatini,61344.336,8917.53,0.05123677248677248,0.5719060052219321,0.6222222222222222,0.00012969312043780874,2,2021
Tonga,4501.472,16.761,0.09836309523809524,0.5082134570765661,0.14666666666666667,7.68070251045299e-06,2,2021
Tuvalu,152.65800000000002,6.856,0.0,0.44430020283975663,0.026666666666666665,1.3233658755331092e-07,3,2021
Yemen,370275.64,33.073,0.05563161375661376,0.5573536895674301,0.28888888888888886,0.0006531841323043849,3,2021
Cabo Verde,18241.223000000005,142.861,0.02693452380952381,0.5153882352941177,0.1688888888888889,3.182518712165903e-05,3,2021
Central African Rep.,43864.422,101.343,0.0064682539682539685,0.5329440389294404,0.21777777777777776,0.00015184037919969726,3,2021
Chad,69800.697,1.208,0.019345238095238096,0.5316504854368932,0.20444444444444446,0.0002528914427229526,3,2021
Equatorial Guinea,22220.621,46.461,0.009821428571428571,0.5082134570765661,0.11555555555555555,0.00010320957478040062,3,2021
Gambia,20550.982,26.215,0.026001984126984127,0.5355501222493887,0.22666666666666666,6.030359291697036e-05,3,2021
Gibraltar,24755.771000000004,6.117,0.00011904761904761905,0.49002237136465326,0.09333333333333334,9.384379685837642e-05,3,2021
Guinea,164057.178,597.025,0.026200396825396825,0.5342439024390244,0.2577777777777778,0.0007046242848553161,3,2021
Haiti,56331.981,5.191,0.0,0.5368627450980392,0.24,0.00014137918529714537,3,2021
Cura̤ao,40730.851,6187.952,0.0005952380952380953,0.530363196125908,0.27111111111111114,0.00018363739807741077,3,2021
Guinea-Bissau,12012.235999999999,23.269,0.0,0.5000913242009133,0.10666666666666666,3.7655858718190554e-05,3,2021
San Marino,2368.686,14461.016,0.04738425925925926,0.49222471910112364,0.18222222222222223,9.154229372989183e-06,3,2021
Sierra Leone,76558.523,2131.855,0.02032738095238095,0.5252757793764988,0.27111111111111114,0.00028009367084764905,3,2021
Somalia,118386.716,124.80899999999997,0.0,0.5448756218905473,0.25333333333333335,0.00022678110681481793,2,2021
South Sudan,32961.811,15.104000000000001,0.0,0.5141784037558685,0.14222222222222222,9.894356359408811e-05,3,2021
Sudan,363791.289,1629.01,0.01625,0.5489724310776942,0.3333333333333333,0.0010167629726333598,3,2021
Syria,125379.129,2332.901,0.0,0.5290821256038648,0.24444444444444444,0.0004140887572112688,3,2021
Turkmenistan,155550.41,1407.248,0.0011210317460317461,0.5153882352941177,0.19555555555555557,0.0004924700451053778,3,2021
Turks and Caicos Isds,7803.438,412.77000000000004,0.0006150793650793651,0.49333333333333335,0.11555555555555555,4.821163744654001e-05,3,2021
Dem. People's Rep. of Korea,19087.397999999997,8542.19,0.0,0.44610997963340127,0.1511111111111111,0.00010898980619691811,3,2021
Aruba,54290.354,2129.6009999999997,0.0024404761904761904,0.5166037735849057,0.18666666666666668,0.00015001630880942136,3,2021
Saint Maarten,9279.897,104.14299999999999,0.0,0.49002237136465326,0.09777777777777778,4.995163829508215e-05,3,2021
Saint Kitts and Nevis,5154.954000000001,12.199,0.0003968253968253968,0.5035402298850575,0.14666666666666667,2.0987262080338633e-05,3,2021
Anguilla,8806.315,21121.341,0.004007936507936508,0.4814065934065934,0.07111111111111111,3.403005384383111e-05,3,2021
Br. Indian Ocean Terr.,889.078,0.972,0.0,0.4670362473347548,0.022222222222222223,2.343669933243935e-06,3,2021
Comoros,59202.394,77.729,0.0,0.505866050808314,0.1511111111111111,9.207591136029631e-05,3,2021
Saint Pierre and Miquelon,4758.285000000002,27.139,0.00011904761904761905,0.4700429184549357,0.03111111111111111,2.0501910502688096e-05,3,2021
Wallis and Futuna Isds,1256.91,20.939,0.009246031746031747,0.44793456032719836,0.03111111111111111,5.421872028332472e-06,3,2021
Greenland,7397.001000000001,7.804,0.0,0.4782532751091703,0.044444444444444446,8.250306681809883e-06,3,2021
Fr. South Antarctic Terr.,23.047,388.095,0.0,0.45920335429769393,0.03111111111111111,1.1644358567415607e-07,3,2021
Falkland Isds (Malvinas),2123.121,144.346,0.0,0.43808,0.03111111111111111,7.631391540699055e-06,3,2021
Tokelau,243.822,234.74,0.0,0.4269785575048733,0.06222222222222222,1.008735003473133e-06,3,2021
Guam,359.815,19.609,0.0,0.4867555555555556,0.06666666666666667,8.202927833344074e-07,2,2021
N. Mariana Isds,1394.2369999999999,0.005,0.0011607142857142858,0.45538461538461544,0.03111111111111111,2.4296833228905337e-06,3,2021
Bonaire,10189.976,16.75,0.0,0.4572860125260961,0.03111111111111111,4.181831284777758e-05,3,2021
Pitcairn,33.181,53.363,0.0,0.3822687609075044,0.013333333333333332,6.111188493981155e-09,3,2021
Saint Barth̩lemy,0.371,158.089,0.0,0.41250470809792844,0.03111111111111111,2.077502190976746e-09,3,2021
Saint Helena,1190.105,201.697,0.0,0.4372055888223553,0.017777777777777778,4.094694602214371e-06,3,2021
Afghanistan,361849.173,96.146,0.0,0.5237388098999474,0.24444444444444444,0.0008144036462305408,3,2022
Brunei Darussalam,144400.941,1655.623,0.2100595238095238,0.5893807407407408,0.4622222222222222,0.0003866041608438093,2,2022
Myanmar,656405.5240000001,150.578,0.015386904761904761,0.5725849165227405,0.4222222222222222,0.0011629702331509967,2,2022
Canada,19874925.714,11238338.613,0.08556547619047619,0.7837509850275808,1.5422222222222222,0.13697358354395725,2,2022
Cyprus,427967.29000000004,494476.176,0.006031746031746032,0.6332887615409106,1.1777777777777778,0.0012023166198799255,2,2022
Denmark,5418018.613,20029058.419999998,0.10124007936507937,0.684265565875473,1.3911111111111112,0.022728811823382097,2,2022
France,31467723.012,38983557.042,0.021984126984126984,0.7809815469179427,1.6177777777777778,0.15338933605609423,2,2022
Gambia,21742.73,72.56500000000001,0.020902777777777777,0.5525444444444445,0.27555555555555555,7.422401915027269e-05,3,2022
Germany,78557683.097,120225992.123,0.0,0.7222803195352215,1.5422222222222222,0.38191048767320285,2,2022
Namibia,203516.21899999998,1990.9609999999998,0.05288690476190476,0.6156484060662334,0.6977777777777778,0.00023434200905293197,2,2022
Nepal,438230.887,14502.177,0.0013591269841269841,0.5609588268471517,0.5155555555555555,0.001502767662552347,2,2022
Poland,10251015.842,4243434.437,0.026746031746031747,0.6387797045600514,1.1511111111111112,0.052512674338399214,2,2022
Senegal,317990.142,2714.935,0.03215277777777778,0.5941338112305855,0.5333333333333333,0.0008874777303883644,2,2022
Singapore,5057960.828,13703283.235000001,0.009702380952380952,0.684265565875473,1.288888888888889,0.026455198713254177,2,2022
Slovenia,9070162.074000001,11031480.999,0.00021825396825396825,0.6038737097753492,1.0266666666666666,0.046057031629539086,2,2022
South Africa,2452905.792,755645.686,0.03099206349206349,0.6928456983629397,1.3111111111111111,0.00912615290721825,2,2022
Spain,23272286.163,26422180.451,0.013293650793650793,0.6863906142167012,1.4,0.16814902094724896,2,2022
Switzerland,48588221.499,81258939.696,0.010238095238095239,0.7222803195352215,1.5066666666666666,0.2387089777730655,2,2022
Thailand,3469321.1139999996,784860.7069999999,0.17419642857142856,0.6387797045600514,1.1511111111111112,0.01944474304721358,2,2022
